"event_id","event_date","country","region","provstate","summary","weapdetail","source"
201704070002,2017-04-07,Thailand,Southeast Asia,Pattani,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Krado subdistrict, Pattani, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",Two explosives devices were used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070003,2017-04-07,Thailand,Southeast Asia,Pattani,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Bang Pu subdistrict, Pattani, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070004,2017-04-07,Thailand,Southeast Asia,Pattani,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Pa Bon subdistrict, Pattani, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704100025,2017-04-10,Pakistan,South Asia,Khyber Pakhtunkhwa,"04/10/2017: An explosive device was discovered and defused in Lakhti Banda, Khyber Pakhtunkhwa, Pakistan. No group claimed responsibility for the incident.",,"""BDU defuses IED in Hangu,"" Daily The Pak Banker (Plus Media Solutions Private Limited Publication), April 14, 2017."
201704070005,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole along Highway 42 in Kayomati subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070006,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Na Nak subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070007,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Che He subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704080038,2017-04-08,India,South Asia,Gujarat,"04/08/2017: Assailants opened fire on the son of a sarpanch in Kholvad, Gujarat, India. The victim was not injured as there were no reported casualties in the assault. No group claimed responsibility for the attack.",,"""3 rounds fired at sarpanchï¿½s son after panchayat election in Kholva,"" NewsR.in, April 9, 2017."
201704070008,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Che He subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070009,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Pase Mas subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070010,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Pase Mas subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070011,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Lubo Baya subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704120021,2017-04-12,Turkey,Middle East & North Africa,Unknown,"04/12/2017: Security forces discovered and defused an explosive device planted between Hakkari and Van, Turkey. No group claimed responsibility for the incident; however, sources attributed the attempted attack to the Kurdistan Workers' Party (PKK).",A handmade roadside bomb was used in the attack.,"""412 detained in PKK/KCK operations in one day: Interior ministry,"" Hurriyet Daily News Online, April 13, 2017."
201704070012,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Lubo Buesa subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070013,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Lubo Buesa subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070014,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Tamayung subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070015,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Samakkhi subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704140016,2017-04-14,Germany,Western Europe,Brandenburg,"04/14/2017: Assailants threw two petrol bombs at a complex housing refugees in Kremmen, Brandenburg, Germany. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Two petrol bombs were used in the attack.,"""Two refugee centres targeted by arson attacks in Germany,"" Deutsche Presse-Agentur, April 15, 2017."
201704070016,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Samakkhi subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070017,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near a mobile phone relay tower in Sawo subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070018,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Kayu Khla subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070019,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Kayu Khla subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704080045,2017-04-08,Venezuela,South America,Capital,"04/08/2017: An explosive device detonated targeting Henrique Capriles at the Justice First Party headquarters in Caracas, Venezuela. Capriles, a Justice First Party leader, was not harmed as there were no reported casualties in the blast. No group claimed responsibility for the attack.",,"""Venezuela opposition leader says he was target of bomb attack after march,"" EFE, April 9, 2017."
201704070020,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Kayu Khla subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070021,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Paluru subdistrict, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070022,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Joh Bantang, Batong district, Yala, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070023,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Bannang Sata district, Yala, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704080046,2017-04-08,India,South Asia,Manipur,"04/08/2017: An explosive device was discovered and defused along Imphal-Ukhrul Road near Ukhrul, Manipur, India. No group claimed responsibility for the attack.",An explosive device hidden in a polythene bag was used in the attack.,"""Powerful IED recovered in Manipur,"" India Blooms, April 9, 2017."
201704070024,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: Assailants set fire to an Electricity Generating Authority of Thailand (EGAT) power transformer in front of the tambon office in Bannang Sata subdistrict, Yala, Thailand. There were no reported casualties in the incident. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070025,2017-04-07,Thailand,Southeast Asia,Songkhla,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole along Highway 43 in Ko Saba subdistrict, Songkhla, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070026,2017-04-07,Thailand,Southeast Asia,Songkhla,"04/07/2017: Two explosive devices detonated near the Chalong Rubber Milk Factory along Highway 43 in Chana district, Songkhla, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",Two explosive devices were used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070027,2017-04-07,Thailand,Southeast Asia,Songkhla,"04/07/2017: Assailants set fire to an Electricity Generating Authority of Thailand (EGAT) power pole in an unknown village of Saba Yoi district, Songkhla, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704150029,2017-04-15,Iran,Middle East & North Africa,Sistan and Baluchestan,"04/15/2017: Assailants opened fire on a teacher in Jalayi Kalag, Sistan and Baluchestan, Iran. The teacher was killed and his two children were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Baloch nationalists.",,"""Baluchi rebels gun down two people in southeast.,"" Iran Times International (Washington, DC), April 21, 2017."
201704070028,2017-04-07,Thailand,Southeast Asia,Songkhla,"04/07/2017: Assailants set fire to an Electricity Generating Authority of Thailand (EGAT) power pole in an unknown village of Saba Yoi district, Songkhla, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070029,2017-04-07,Thailand,Southeast Asia,Pattani,"04/07/2017: An explosive device detonated in front of Ban Pareh School in Muang Pattani district, Pattani, Thailand. There were no reported casualties in the blast. A second device was discovered and defused at the scene. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",Two explosive devices were used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070030,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: Assailants set fire to a Electricity Generating Authority of Thailand (EGAT) power pole in an unknown village of Than To district, Yala, Thailand. There were no reported casualties in the incident. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070031,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: Assailants set fire to a Electricity Generating Authority of Thailand (EGAT) power pole in an unknown village of Than To district, Yala, Thailand. There were no reported casualties in the incident. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704110017,2017-04-11,Iraq,Middle East & North Africa,Nineveh,"04/11/2017: Assailants fired rockets at water wells in western Nineveh governorate, Iraq. At least two civilians were killed and nine civilians were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Several Katyusha rockets were used in the attack.,"""Iraq: Security Roundup 1900 GMT 12 April 2017,"" Summary, April 12, 2017."
201704070032,2017-04-07,Thailand,Southeast Asia,Yala,"04/07/2017: Assailants set fire to a Electricity Generating Authority of Thailand (EGAT) power pole in an unknown village of Than To district, Yala, Thailand. There were no reported casualties in the incident. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070033,2017-04-07,Thailand,Southeast Asia,Pattani,"04/07/2017: Multiple explosive devices detonated on Koh Por Bridge along Pattani-Yala Road in Nong Chik district, Pattani, Thailand. There were no reported casualties in the blasts. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",Explosives devices on a bridge were used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070034,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Lamphu, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",An explosive device weighing between 10 and 15 kilograms was used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070035,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Lamphu, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",An explosive device weighing between 10 and 15 kilograms was used in the attack.,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704110018,2017-04-11,Iraq,Middle East & North Africa,Saladin,"04/11/2017: Assailants attacked Iraqi Volunteer Forces personnel in Siniyah, Saladin, Iraq. There were an unknown number of assailant casualties as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,"""Iraq: Security Roundup 1900 GMT 12 April 2017,"" Summary, April 12, 2017."
201704070036,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Cho-airong district, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070044,2017-04-07,Iraq,Middle East & North Africa,Diyala,"04/07/2017: Assailants attempted to attack Iraqi Volunteer Forces soldiers in Sadiyah, Diyala, Iraq. Security forces repelled the assault, resulting in an unknown number of assailant casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",,"""PMUs say repelled Islamic State attack in Diyala,"" Iraqi News, April 7, 2017."
201704070037,2017-04-07,Thailand,Southeast Asia,Narathiwat,"04/07/2017: An explosive device detonated near an Electricity Generating Authority of Thailand (EGAT) power pole in Cho-airong district, Narathiwat, Thailand. There were no reported casualties in the blast. This was one of 42 attacks in southern Thailand overnight. No group claimed responsibility; however, sources attributed the incidents to the Barisan Revolusi Nasional (BRN).",,"""Targeting of electricity and telecoms infrastructure with IEDs in southern Thailand indicates extensive co-ordination among militants,"" IHS Global Insight, April 13, 2017."
201704070038,2017-04-07,Sweden,Western Europe,Stockholm,"04/07/2017: An assailant hijacked a vehicle and drove it into a department store in Norrmalm neighborhood, Stockholm, Sweden. At least five people were killed and 14 other people were injured in the attack. In addition, an explosive device was also discovered in the cab of the vehicle following the assault. The assailant, identified as Rakhmat Akilov, claimed he was a supporter of the Islamic State of Iraq and the Levant (ISIL), stating that the attack was carried out in revenge for bombings in Syria.",A homemade explosive device and a truck were used in the attack.,"""EXTRA,"" Deutsche Presse-Agentur, February 20, 2018."
201704070039,2017-04-07,Nigeria,Sub-Saharan Africa,Borno,"04/07/2017: Assailants attacked a Nigerian Army (NA) patrol in Mafa, Borno, Nigeria. At least five soldiers were killed in the incident. No group claimed responsibility; however, sources attributed the attack to Boko Haram.",,"""Boko Haram Kills Eight, Abducts Women In NE Nigeria: Sources,"" AFP (World Service), April 9, 2017."
201704070040,2017-04-07,Iraq,Middle East & North Africa,Diyala,"04/07/2017: An explosive device detonated near an Iraqi Army patrol in Rabiah, Diyala, Iraq. At least one soldier was killed and another soldier was injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",,"""Iraq: Security Roundup 1900 GMT 7 April 2017,"" Summary, April 7, 2017."
201704070042,2017-04-07,Iraq,Middle East & North Africa,Diyala,"04/07/2017: Assailants attacked an Iraqi Armed Forces checkpoint in Dawalib, Diyala, Iraq. Security forces repelled the assault, killing two assailants. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).",,"""Iraq: Security Roundup 1900 GMT 7 April 2017,"" Summary, April 7, 2017."
201704070043,2017-04-05,Afghanistan,South Asia,Helmand,"04/05/2017: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint in Gereshk, Helmand, Afghanistan. The assailant was killed and two security personnel were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Taliban.",,"""Suicide attack kills attacker, wounds 2 soldiers in southern Afghanistan,"" Xinhua News Agency, April 6, 2017."
201704070045,2017-04-07,Iraq,Middle East & North Africa,Al Anbar,"04/07/2017: Assailants executed four civilians working with security forces in Anah, Al Anbar, Iraq. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,"""Iraq: Security Roundup 1900 GMT 7 April 2017,"" Summary, April 7, 2017."
201704070046,2017-04-07,Pakistan,South Asia,Balochistan,"04/07/2017: Assailants opened fire on a Frontier Corps (FC) convoy in Kech district, Balochistan, Pakistan. At least two soldiers were injured in the assault. No group claimed responsibility for the attack.",,"""Highlights: Pakistan Balochistan Press 08 April 2017,"" Summary, April 8, 2017."
201704070047,2017-04-08,Mali,Sub-Saharan Africa,Timbuktu,"04/08/2017: Assailants attacked a Congress for Justice in the Azawad (CJA) camp in Gargando, Timbuktu, Mali. At least five people, including four CJA fighters and a village chief, were killed and 10 CJA fighters were injured in the incident. No group claimed responsibility; however, sources attributed the attack to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",,"""Five Dead In Jihadist Attack In Mali,"" AFP (World Service), April 9, 2017."
201704070048,2017-04-07,India,South Asia,Jharkhand,"04/07/2017: Assailants attacked a crusher plant in Datuta, Palamu district, Jharkhand, India. An unknown number of employees were held hostage as four machines were set on fire in the incident. The Communist Party of India - Maoist (CPI-Maoist) claimed responsibility for the attack.",Firearms and petrol were used in the attack.,"""Maoists set four machines in crusher plant in Palamu,"" United News of India, April 7, 2017."
201704150030,2017-04-14,South Sudan,Sub-Saharan Africa,Yei River,"04/14/2017: Assailants abducted a civilian in Yei, Yei River state, South Sudan. The hostage was injured and released after being held for 30 days. No group claimed responsibility for the attack.",,"""UN considers new base in South Sudan's troubled Yei region,"" Indian Express, July 14, 2017."
201704070057,2017-04-07,Somalia,Sub-Saharan Africa,Banaadir,"04/07/2017: Assailants fired mortars at a residence in Danwadagta suburb, Banaadir, Somalia. At least three people were killed and three other people were injured in the attack. No group claimed responsibility for the incident.",Mortars were used in the attack.,"""Mogadishu Mortar Attack Kills 3 Family Members: Official,"" AFP (World Service), April 7, 2017."
201704070049,2017-04-07,India,South Asia,Chhattisgarh,"04/07/2017: An explosive device detonated near a Central Reserve Police Force (CRPF) patrol outside Chinna Kodepal, Bijapur district, Chhattisgarh, India. At least one officer was injured and a sniffer dog was killed in the blast. No group claimed responsibility; however, sources attributed the attack to Maoists.",,"""CRPF's sniffer dog killed in IED blast; handler injured,"" Press Trust of India, April 7, 2017."
201704070052,2017-04-07,Pakistan,South Asia,Punjab,"04/07/2017: Assailants opened fire on Ashfaq Ahmed in Sabzazar neighborhood, Lahore, Pakistan. Ahmed, a retired University of Veterinary Sciences professor and Ahmadi civilian, was killed in the assault. Al-Alami faction of Lashkar-e-Jhangvi and the Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) separately claimed responsibility for the attack. Sources also attributed the incident to Aalmi Majlis-i-Tahfuz-i-Khatam-i-Nubuwaat.",,"""Pakistan: Four Arrested in Murder Case of Ahmedi Professor in Lahore,"" Dawn Online, May 21, 2017."
201704070053,2017-04-07,Iraq,Middle East & North Africa,Nineveh,"04/07/2017: An unknown number of explosives-laden vehicles were discovered and defused in Ar Rahmaniyah, Nineveh, Iraq. No group claimed responsibility for the incident.",,"""Iraq: Security Roundup 1900 GMT 8 April 2017,"" Summary, April 7, 2017."
201704070054,2017-04-07,Saudi Arabia,Middle East & North Africa,Najran,"04/07/2017: Assailants in Yemen fired projectiles into Najran, Saudi Arabia. An Indian civilian was killed and three civilians were injured in the attack. No group claimed responsibility for the incident.",,"""Indian national killed in projectile attack from Yemen,"" Xinhua General News Service, April 7, 2017."
201704070056,2017-04-07,Pakistan,South Asia,Khyber Pakhtunkhwa,"04/07/2017: An explosive device was discovered and defused near a civilian residence in Zargarabad neighborhood, Peshawar, Pakistan. No group claimed responsibility for the attack.",An explosive device weighing a half-kilogram was used in the attack.,"""Police say explosive defused in Peshawar,"" The News International (Asianet-Pakistan), April 8, 2017."
201704190029,2017-04-19,Iraq,Middle East & North Africa,Diyala,"04/19/2017: Security forces discovered and defused three explosive devices planted near the Diyala River in Al-Salam, Diyala, Iraq. No group claimed responsibility for the incident.",Three explosive devices were used in the attack.,"""Iraq: Security Roundup 1900 GMT 19 April 2017,"" Summary, April 18, 2017."
201704070059,2017-04-07,Lebanon,Middle East & North Africa,South,"04/07/2017: Assailants opened fire on Joint Palestinian Security Forces soldiers at the Palestinian Refugee Camp in Ain al-Hilweh, South governorate, Lebanon. At least five people, including one assailant, were killed and 30 other people were injured in the ensuing clash, which lasted until April 9, 2017. The victims included soldiers, assailants, and civilians. No group claimed responsibility; however, sources attributed the attack to the Bilal Badr Group.","Truck-mounted rocket-propelled grenades (RPGs), assault rifles, and sniper rifles were used in the attack.","""Five killed, 30 injured in clashes at Lebanonï¿½s Palestinian camp,"" DAWN Group, April 10, 2017."
